problem_id,discrimination
142,0.179551929040964
143,0.0888126314119094
144,0.2169632092360527
145,0.1452205882352941
146,0.1604658309402452
147,0.2187510847304661
148,-0.1153846153846154
149,0.0
150,0.0999999999999999
151,0.0073529411764705
152,-0.1454545454545455
153,0.0995654638201398
154,-0.0425531914893616
155,-0.0816326530612244
156,0.3591269841269842
157,0.1724537037037037
158,-0.0385208012326656
159,0.2855046948356808
160,0.2424651372019793
161,0.1702839756592291
162,0.1209947766430186
163,0.2999096657633243
164,0.2323809523809523
165,0.3011412025208653
166,0.0952380952380951
167,0.2775142314990512
168,0.1746741154562383
169,0.233695652173913
170,0.1595394736842105
171,0.1829573934837092
172,0.1664050235478807
173,0.1286676612866766
174,0.3781209018994035
175,0.5714285714285714
176,0.1386933004022502
177,0.1961838133930902
178,0.1931164545025931
179,0.2438911310243138
180,0.1653190821657344
181,0.1598915989159891
182,0.1945482716759312
183,0.150649137607799
184,0.1178969729155602
185,0.293191056910569
186,0.7272727272727273
187,0.1764346764346763
188,0.2249999999999999
189,0.1274891774891774
190,0.0512195121951218
191,-0.0714285714285714
192,0.1904761904761904
193,0.141025641025641
194,-0.0304347826086957
195,-0.059090909090909
196,0.3714285714285715
197,0.1739130434782608
198,0.0641466208476517
199,0.2034805890227576
200,0.2066056439026447
201,0.1047156052503646
202,0.2246800423402618
203,0.304437564499484
204,0.0370934100005637
205,0.294328245713209
206,0.0503795721187025
207,0.2754578754578755
208,0.4135220125786163
209,0.2765151515151516
210,0.1885964912280701
211,0.3069852941176471
212,0.0992555831265508
213,0.1214285714285714
214,0.0984579952138474
215,0.0899329889557902
216,0.625
217,0.1300571391041639
218,0.0659227389299119
219,0.1043294985509791
220,0.1694756554307116
221,0.0430839002267574
222,0.3162393162393162
223,0.1652173913043478
224,0.0845464034921237
225,0.4730769230769231
226,0.1666666666666666
227,0.4821428571428571
228,0.0666666666666666
229,0.257918552036199
230,0.2041008788986544
231,0.041673192669993
232,0.1227617792835184
233,0.1254490106544901
234,0.120818998470948
235,0.6666666666666667
236,0.295362651624819
237,0.0622048443609404
238,0.1619690372289323
239,0.1726707977280467
240,0.1140661623694865
241,0.2954586272204806
242,0.0653806040361459
243,0.1768393299962203
244,0.2775572519083969
245,0.1520300856605613
246,0.1885125184094256
247,0.1710586097228532
248,0.1919934640522875
249,0.2004833512352309
250,0.3948220064724919
251,0.332764073371284
252,0.2197494473102431
253,0.2596894409937888
254,0.2209907945736434
255,0.1442341686596651
256,0.2584021509506433
257,0.1903841782223232
258,0.1454498314752398
259,0.3412191412191412
260,0.0594103194103193
261,0.3443739359232317
262,0.153411809742559
263,0.0648030371225611
264,0.2138357918012277
265,0.0927536231884058
266,0.0997354953711689
267,0.2838788366805608
268,0.0999999999999999
269,0.1698489030532396
270,0.0323155216284987
271,0.25834211272742
272,0.1457547481966779
273,0.2897752851649157
274,0.155224830879427
275,0.09625
276,0.308641975308642
277,0.1739938307200849
278,0.1898674814037499
279,0.131868188760322
280,0.1352607709750566
281,0.1424758091424758
282,0.1420170602767109
283,0.1003485073618802
284,0.3432235168072854
285,0.03725938631599
286,0.1218552183087161
287,0.3293807641633728
288,0.1968389442073652
289,0.115301724137931
290,0.3656660221837793
291,0.1390430622009569
292,0.246374184191443
293,0.1625978292376566
294,0.0608352805904825
295,0.1271567960502488
296,0.098767055729081
297,0.4238952536824877
298,0.475
299,0.247673081914933
300,0.1027758007117437
301,0.1145844352762791
302,0.1629575512344985
303,0.333357789190511
304,0.0906891495601173
305,0.0333398641588296
306,0.0924916434445958
307,0.1301703800786369
308,0.3331908679702248
309,0.1452552243919149
310,0.0968497145438863
311,0.0910658307210031
312,0.4973324658425505
313,0.1722431171957274
314,0.1921561088147649
315,0.1428571428571428
316,0.1283273479868507
317,0.1753086419753086
318,0.2044060719411943
319,0.2090545078791009
320,0.1735294117647058
321,0.2602790285672104
322,0.223805570927873
323,0.1917759929878716
324,0.2856253591266041
325,0.1515322217214961
326,0.1179644519678375
327,0.2500254475718944
328,0.1845794663909958
329,0.0720725165503507
330,0.2439613526570048
331,0.4409965034965035
332,-0.028041028041028
333,0.1342937998456393
334,0.0263638339491415
335,0.1971254394161882
336,0.1464216095795043
337,0.0907112308864022
338,0.2383582082079576
339,0.1050133940144597
340,0.091608896012823
341,0.0902121653065466
342,0.0818181818181818
343,0.0095172563553936
344,0.0686283717558777
345,0.0944586884298714
346,-0.0163004551360507
347,0.1291198297500818
348,0.0602101065869181
349,0.1554807692307692
350,0.1189100798066156
351,0.1226002912749901
352,0.1368617756409008
353,0.2313725490196078
354,0.1089369394263871
355,0.2039927938527151
356,0.2695121951219511
357,0.2257226738934056
358,0.2949760765550239
359,0.076805010328453
360,0.0
361,0.1451119773752197
362,0.2267080745341615
363,0.0716850828729281
364,0.0
365,0.3
366,0.0143636440821871
367,0.3466581387911736
368,0.2712885154061625
369,0.1010646126674189
370,0.1186576911483974
371,0.0209751452526019
372,0.1636556678113438
373,0.1961555566536542
374,0.0936999954281534
375,0.1341738176403746
376,0.0899036238842064
377,0.3045390570021111
378,0.1070200803212851
379,0.2423529411764705
380,0.2631731535841125
381,0.3259803921568627
382,0.095297712933754
383,0.0679983415038657
384,0.1046139738772589
385,0.0864226579520697
386,0.1083465159871279
387,0.0921789165937319
388,0.1547163362952836
389,0.3074074074074073
390,0.1999999999999999
391,0.0399912587412587
392,0.0
393,0.0
394,0.0777135231316726
395,0.4116037219485495
396,0.1267730295259061
397,0.2736771149309066
398,0.2414553752535496
399,0.1666666666666666
400,0.1666666666666666
401,0.0563841222311796
402,0.0302889713679745
403,0.0666666666666666
404,-0.25
405,0.0
406,0.238095238095238
407,0.2256234632946961
408,0.1008122833085685
409,-0.7
410,0.0
411,0.0
412,0.0
413,0.2666666666666666
414,-0.25
415,0.0
416,0.0
417,0.0
418,0.3584229390681003
419,0.2181385974885019
420,0.0
421,0.7142857142857143
422,0.0833333333333333
423,-0.5
424,0.1104078337884937
425,0.75
426,-0.1666666666666666
427,0.0
428,-0.1666666666666666
429,0.8
430,0.8571428571428572
431,0.75
432,0.0138907205371058
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.1119744464583999
444,0.0
445,0.6
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0892289348171701
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,-0.0358751014984867
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0788439203073349
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0907835096050075
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,-0.0360303476008656
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0714032412496897
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.3860294117647058
507,0.1224543946932006
508,0.0
509,0.0
510,0.0964566929133858
511,0.1923076923076923
512,0.0833333333333333
513,0.3809523809523809
514,0.1363636363636363
515,0.4285714285714286
516,0.25
517,-0.0378823415233812
518,0.2142857142857143
519,0.1923076923076923
520,0.0506912442396313
521,0.0
522,0.2096095410645249
523,0.358974358974359
524,0.1409113745045866
525,-0.0999999999999999
526,0.0637560192616372
527,0.1863146240492924
528,0.3120179578680788
529,0.2093226022803487
530,0.3
531,0.3272283272283272
532,0.2195770836200173
533,0.2571428571428571
534,0.1052933673469387
535,0.235982905982906
536,0.3425925925925926
537,0.26183970856102
538,0.0
539,0.0
540,0.2769932207441812
541,0.3625
542,0.1309643475087984
543,0.1687781440544674
544,0.0511573806098092
545,0.2793725746879237
546,0.0816616112282144
547,0.3152764176978545
548,0.1083650454154051
549,0.2137477133540125
550,0.1145290091264667
551,0.1355625638317549
552,0.1779224712295578
553,0.2821287578349115
554,0.0398637947418435
555,0.0758426966292135
556,0.0369458128078817
557,0.2259467455621301
558,0.269811320754717
559,0.1015873015873015
560,0.1759259259259259
561,0.3130991412958626
562,0.398972602739726
563,0.2109402342865378
564,0.0595238095238095
565,-0.1121951219512195
566,0.409090909090909
567,0.5833333333333334
568,-0.1352380952380952
569,0.2294235059293178
570,0.4070918086860913
571,0.1859977028296961
572,0.106060606060606
573,-0.3939393939393939
574,0.1672132253711201
575,0.4143920595533498
576,0.1857142857142857
577,0.2466216216216216
578,0.0
579,0.5714285714285714
580,-0.0833333333333333
581,-0.0416666666666666
582,0.0582763337893296
583,0.3748443337484433
584,0.18913813459268
585,0.1692464512231954
586,0.3149379733434675
587,0.0378282360210071
588,0.1258556547619047
589,0.2007168458781362
590,0.3261630228025268
591,0.292280701754386
592,0.0819419470845106
593,0.0145936981757877
594,0.0857308532940809
595,0.3144171615043064
596,0.2063005296905491
597,0.1276056686166268
598,0.1074454428754814
599,0.1889545768055966
600,0.2346477052359404
601,0.1134871794871794
602,0.3050271739130434
603,-0.0128693769998117
604,0.1538070214992224
605,0.2916666666666667
606,0.0267595818815331
607,0.3694963015146177
608,0.3366917293233082
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0816140988880341
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.1569954867827208
623,0.2564648117839607
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.3431739431739432
632,0.0
633,0.0
634,0.2807667731629393
635,0.1227593699076589
636,0.1177091451858285
637,0.3676928169480305
638,0.211917437190623
639,0.1559290382819794
640,0.2930057263059483
641,0.0
642,0.2870836120401338
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.3812383164334674
651,0.175626826642055
652,0.0
653,0.2248322147651006
654,0.2887813620071684
655,0.0513543326388037
656,0.3020676691729324
657,-0.0254776031818478
658,0.1037433155080214
659,0.3503259814121237
660,0.1406321401370906
661,0.2548279689234184
662,0.1993865030674846
663,0.3211608481473549
664,0.1265320836337418
665,-0.0805860805860805
666,0.1732348111658456
667,0.2494623655913977
668,0.0461309523809523
669,0.2428551414962174
670,0.2416196741854636
671,0.3285782703886152
672,0.0966515712913407
673,0.0858200498602402
674,0.145043117422032
675,0.1986808236808237
676,0.1177287581699346
677,0.150305576776165
678,0.1595317725752508
679,0.2690964417856772
680,0.0916109109624292
681,0.2295813315030885
682,0.2873900293255131
683,0.0954137587238285
684,0.1499505558718648
685,0.2708333333333333
686,0.3413805832410483
687,0.3462121212121212
688,0.1790572664997768
689,0.153763440860215
690,0.0449467598043063
691,0.2087053571428571
692,-0.0650376403801061
693,0.1333333333333334
694,-0.1794871794871795
695,0.3699816758287523
696,0.1057098765432099
697,0.0330749378343757
698,-0.0148007761382609
699,-0.064945652173913
700,0.28639123705203
701,0.1356747303993004
702,0.072463768115942
703,0.1111111111111111
704,0.2495918367346938
705,0.153266698281837
706,0.4
707,0.0606248909059172
708,0.1282755589737955
709,0.1668181818181817
710,0.2030394457481283
711,0.2313245448838669
712,0.283673240699238
713,0.1333303792981213
714,0.1812533975304807
715,0.219017094017094
716,0.0757751616647322
717,0.5333333333333334
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.3150470219435736
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.8333333333333334
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.1666666666666666
740,0.0814814814814814
741,-0.2023809523809523
742,0.0642857142857142
743,0.0988095238095238
744,0.0803880803880803
745,-0.0296296296296296
746,0.0
747,0.496551724137931
748,0.1416666666666666
749,-0.5666666666666667
750,0.0777777777777777
751,0.6000000000000001
752,0.15
753,0.2727272727272727
754,0.4722222222222222
755,0.0
756,-0.6753246753246753
757,0.0821661998132586
758,0.571969696969697
759,0.1051282051282051
760,0.2408199643493761
761,0.2068290561113527
762,0.1514540742873596
763,0.1578947368421052
764,0.0752907077050481
765,0.1918465227817745
766,0.3111111111111111
767,0.078845408756296
768,0.0717800817757009
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.2678977652883714
775,0.0873266078184111
776,0.25
777,0.0099028756427347
778,-0.0080091533180778
779,0.2537593984962406
780,0.1556711427206624
781,0.1957845433255269
782,0.0644736842105263
783,-0.0383720930232558
784,0.0
785,0.0912861560851373
786,0.4262780763400854
787,0.3504746835443038
788,0.2068399452804377
789,-0.0428571428571429
790,0.3510344827586206
791,0.1025762855031147
792,0.2092630155510479
793,0.2673469387755103
794,0.1157898107528259
795,0.0218241081888205
796,0.3140060240963855
797,0.086236090953072
798,0.0524570024570024
799,0.2093163944343617
800,0.089790897908979
801,0.234049834950706
802,0.1471746575342465
803,0.1710134128166914
804,0.1137368845843422
805,0.0326127819548872
806,0.0471884303602689
807,0.25
808,0.75
809,-0.75
810,0.1285618279569892
811,-0.0909090909090909
812,0.0
813,0.075
814,0.0
815,0.3333333333333333
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,-0.5
822,0.1364563001518108
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.208695652173913
841,0.0
842,-0.3095238095238096
843,0.0
844,0.0
845,0.2611348383160464
846,0.0690247659675317
847,0.0
848,0.2201547921967769
849,0.0
850,0.0
851,-0.0545267489711934
852,1.0
853,0.0
854,0.6
855,0.0245450698264917
856,0.0076923076923076
857,-0.009090909090909
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,1.0
870,0.0
871,0.0
872,0.5
873,0.0
874,0.5
875,0.0
876,1.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.5
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.409090909090909
892,0.0833333333333333
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.2778325123152709
901,-0.2291666666666666
902,0.1252824858757062
903,0.25
904,0.0666666666666667
905,0.3311688311688312
906,0.1636177662378535
907,0.3836206896551724
908,0.335578947368421
909,0.4934164934164934
910,0.0667676986360684
911,0.0
912,0.1989974937343358
913,0.2196888412017167
914,0.3187177597641857
915,0.4150375939849623
916,-0.0528723404255319
917,0.0
918,0.0
919,0.0
920,0.0
921,0.5
922,0.75
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.2068713450292398
933,0.1079314608726373
934,0.75
935,0.1666666666666666
936,0.1270028894142369
937,0.1398467432950191
938,0.3467175572519084
939,0.0853553921568627
940,0.0
941,0.0
942,0.3076923076923076
943,0.3317604355716879
944,0.0
945,0.3142818719741796
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.4
953,0.2861707793360554
954,0.1714685314685314
955,0.3112507371032351
956,0.625
957,0.1270861263926771
958,0.0
959,0.1714536836488056
960,0.2571214392803598
961,0.1558890005022601
962,0.4413691451031771
963,0.1172298706716729
964,0.1739130434782608
965,0.36318407960199
966,0.1460084033613445
967,0.1653276955602536
968,0.178591084204733
969,0.3405211141060197
970,0.4397759103641457
971,0.1021959459459459
972,0.2683014354066986
973,0.4221341023792357
974,0.0078797599596268
975,0.1287128712871287
976,0.362568306010929
977,0.4157894736842105
978,0.1627399149523043
979,0.3570714999286428
980,0.21125
981,0.2901196278245459
982,0.1881423531216444
983,0.1916831248628483
984,0.2359517932336285
985,0.156426011264721
986,0.242056206750459
987,0.1553884711779448
988,0.1241860465116279
989,0.2745762711864407
990,0.1577777777777778
991,0.1918032786885246
992,0.2833099579242636
993,0.2956656346749226
994,0.1888111888111888
995,0.2344713134186817
996,0.3157894736842104
997,0.2111935683364254
998,0.1929824561403509
999,0.2524878048780488
1000,0.6799999999999999
1001,0.0968605249613999
1002,0.0638095238095237
1003,0.0080668088130774
1004,0.1283267457180501
1005,0.1904761904761904
1006,0.106060606060606
1007,0.1296296296296296
1008,0.1664399092970521
1009,0.152454780361757
1010,0.0747737833211054
1011,0.1404255319148937
1012,0.1765873015873015
1013,0.063953488372093
1014,0.210434275721364
1015,0.1131578947368421
1016,0.0996204933586337
1017,0.4278100775193798
1018,-0.002265290712308
1019,0.2787878787878787
1020,0.1548345423829872
1021,0.2236210885182028
1022,0.1884596775452233
1023,0.3031358885017421
1024,0.325469387755102
1025,0.1592773053294192
1026,0.0873479634679478
1027,0.2568559014174799
1028,0.3721858248957713
1029,0.3777777777777777
1030,-0.0172692930383162
1031,0.2846798780487805
1032,0.0701754385964912
1033,0.2949152542372881
1034,0.0457285115303983
1035,0.2045518207282912
1036,0.2603263640999489
1037,0.4646962233169129
1038,0.2468944099378882
1039,0.326060606060606
1040,0.1722560975609756
1041,0.1944805194805194
1042,0.2317176870748299
1043,-0.3571428571428571
1044,0.3826086956521739
1045,0.0553359683794466
1046,0.0086585138162808
1047,0.141359561752988
1048,0.0454676891402662
1049,0.1466981132075472
1050,0.0726604467062482
1051,0.415
1052,0.1482593037214886
1053,0.5102897102897103
1054,0.0146520146520146
1055,0.3097451274362818
1056,0.3446209169913096
1057,0.1363205759757483
1058,0.5096170212765957
1059,0.3037569944044764
1060,0.0870836511568777
1061,0.2089693154996066
1062,0.1801644863570124
1063,0.5
1064,0.0
1065,0.0
1066,0.6666666666666667
1067,0.0
1068,0.1598135623694729
1069,0.3750720627233945
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.2309347068625965
1075,0.0
1076,0.8
1077,0.8571428571428572
1078,0.355119825708061
1079,0.7142857142857143
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.1965012881243248
1085,0.0
1086,0.0
1087,0.0
1088,0.1977101845522898
1089,0.0639930252833478
1090,0.093559977888336
1091,0.1823698498882146
1092,0.4705603038936372
1093,0.164931468433414
1094,0.1554819110742888
1095,0.3072353389185072
1096,-0.0117858749437696
1097,0.1616766467065868
1098,0.0824194084413426
1099,0.2546744036105738
1100,0.2189125295508274
1101,-0.0014430014430014
1102,0.1126177024482109
1103,0.3163337250293772
1104,0.1342451874366768
1105,0.2240310077519379
1106,0.0562770562770563
1107,0.0
1108,0.0
1109,0.0
1110,0.2429149797570851
1111,0.1962391513982642
1112,0.0476426799007443
1113,0.3834896810506566
1114,0.3553388347086771
1115,0.0839002267573696
1116,0.1822836661546339
1117,0.1135005973715651
1118,0.6797701149425288
1119,0.1064710753578611
1120,0.2101995565410199
1121,0.1184615384615384
1122,0.2704646017699115
1123,0.0
1124,0.0
1125,0.1391065830721003
1126,0.2417582417582418
1127,0.4701612903225806
1128,0.0781573498964803
1129,0.1721698113207547
1130,0.4174855127236079
1131,0.158086658086658
1132,0.3511126810314376
1133,0.1288749016522423
1134,0.5255434782608696
1135,0.2375838926174496
1136,0.3509911141490089
1137,0.1852051351108717
1138,0.296136567834681
1139,0.2418390804597701
1140,0.2454495311638168
1141,0.2578507634687409
1142,0.3166433239962651
1143,0.215927750410509
1144,0.2689345314505776
1145,0.3377906855268381
1146,0.3099365750528541
1147,0.1673827425707125
1148,0.4562305295950156
1149,0.461918312688316
1150,0.358974358974359
1151,0.2293161705551086
1152,0.0616050616050616
1153,0.1813757643723154
1154,0.1197711128650355
1155,0.0172958133150308
1156,0.184551239850779
1157,0.1963066025803186
1158,0.1868964368964369
1159,0.358641130870953
1160,0.4333333333333333
1161,0.3606285489402372
1162,0.1809937888198757
1163,0.0026136042141
1164,0.1643182901095908
1165,0.3476846439282265
1166,0.0710382513661202
1167,0.0905982905982905
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0235555555555555
1173,0.0945054945054945
1174,0.1985294117647059
1175,0.4223577235772357
1176,0.1801978691019786
1177,0.1287883117130502
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,-0.0335662733417344
1186,0.0
1187,0.0
1188,0.0
1189,0.3642693540998626
1190,0.0130226789510985
1191,0.0471641005395446
1192,0.0
1193,0.0
1194,0.0
1195,0.0165824461561104
1196,0.0
1197,0.0
1198,0.0
1199,0.0653767223688068
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0408653846153846
1209,0.0
1210,0.0736291126620139
1211,0.2027745664739884
1212,0.0
1213,0.0
1214,0.1367201014877176
1215,0.1417344173441734
1216,0.1279720279720279
1217,0.1633609808871258
1218,0.3969221835075493
1219,-0.3157894736842105
1220,0.261904761904762
1221,0.3984962406015038
1222,0.1390805589097809
1223,0.0486277008016138
1224,0.2592592592592592
1225,0.0
1226,0.5757575757575758
1227,0.2026342451874367
1228,0.1644555694618272
1229,0.0707159624413145
1230,0.2898729710656316
1231,0.0
1232,0.0
1233,-0.0032327586206896
1234,0.0
1235,0.0
1236,0.0
1237,0.1657586763518966
1238,0.2228767123287671
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.2523780854906682
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.1844736842105263
1258,0.0
1259,0.0
1260,0.0
1261,0.3004314063848144
1262,0.1717542867910307
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0884686688913607
1273,0.2616279069767442
1274,0.0
1275,0.0
1276,0.0
1277,0.116078431372549
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0532818532818532
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0835555555555556
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.1017115876450914
1305,0.1141199226305609
1306,0.2639492148346141
1307,0.2183462532299741
1308,0.3201663201663201
1309,0.2703619909502263
1310,0.2152981427174975
1311,0.0111545988258316
1312,-0.002391200382592
1313,0.2879939209726443
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.301258075484529
1319,0.2537780042729179
1320,0.3378787878787879
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0224765439736055
1326,0.201367099955177
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0729411764705882
1333,0.264946962391514
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.1969160768452983
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.327127164401415
1352,0.0
1353,0.0
1354,0.0
1355,0.2926634768740032
1356,0.2471933471933472
1357,0.4396551724137931
1358,0.0006089922048997
1359,0.3751023751023751
1360,0.3400893163861216
1361,0.0
1362,0.4413793103448275
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.3425925925925926
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.3026752928833712
1383,0.0
1384,0.1376720214924063
1385,0.0757561023047748
1386,0.0911856648431394
1387,0.0646908859145952
1388,0.0
1389,0.0
1390,0.1084595959595959
1391,0.0651793525809273
1392,0.0
1393,0.8571428571428572
1394,0.0
1395,0.4366574147501982
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.2460397284385215
1403,0.0
1404,0.0
1405,0.3510101010101009
1406,0.5452222789984671
1407,0.3907766990291262
1408,0.1703767123287671
1409,0.3879551820728291
1410,0.2836438923395444
1411,0.1618753617595987
1412,0.506015037593985
1413,0.4048780487804878
1414,0.0
1415,0.0
1416,0.2259306803594352
1417,0.1366360966253072
1418,0.0
1419,0.3984517304189435
1420,0.3995694651432356
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.096011396011396
1428,0.2491210722918039
1429,0.0309154336581258
1430,0.0466291947982838
1431,0.3148459383753501
1432,0.1615786810592005
1433,0.1613695937090432
1434,0.0
1435,0.0
1436,0.0
1437,0.1899426404822088
1438,0.1647871116225546
1439,0.2707810993249758
1440,0.0998174071819841
1441,0.1669745348990632
1442,0.4400846629762293
1443,0.0860863048772872
1444,0.2020518170752912
1445,0.097062350119904
1446,0.1650085900355587
1447,0.2221137041225455
1448,0.2261955442032069
1449,0.1953848610667518
1450,0.0381812744928311
1451,0.3315911730545877
1452,0.0038864357917016
1453,0.2664697864606997
1454,0.241609173969793
1455,0.0285202535133645
1456,0.2153970220884719
1457,0.0498873873873874
1458,0.0
1459,0.2441958125862379
1460,0.0
1461,0.1388195273766873
